Instrument,Date,ln_total_assets,ROA,net_income_to_current_assets,Inventories Percentage of Total Assets,Inventories Percentage of Total Current Assets,Cash & Cash Equivalents to Total Assets,operating_expense_to_sales,gross_profit_margin,operating_income_margin,Total Liabilities Percentage of Total Assets,Current Ratio,Quick Ratio,inventory_turnover,operating_cashflow_ratio,pretax_profit_margin,Net Margin - %,ROE,fixed_assests_to_total_assets,working_capital_noncash_to_total_assets,growth_revenue,growth_ncwc,sg&a_to_revenue,invest_bear_lia_to_equity,APTR,GP,accural,Target
KC.BK,2014-12-31,21.70122668476456,0.007191648253933413,0.008527199627466555,83.52848,99.04044,0.00269,0.8616912240473799,0.3509321865449121,-0.5107590375024678,47.89953,2.60265,0.02497,0.1488183541937949,-0.01243629149678426,0.055583289164068565,3.75515,0.013803423377697202,0.15662250584954795,0.5166425813918284,-0.44598774303315325,7.479488581737595,0.2681530199462714,0.7367481280299716,0.4706742355781713,0.00025937834027299684,29838476.0,1
KC.BK,2013-12-31,21.655682025958747,0.004290610292518626,0.004877978551677995,85.97659,97.74646,0.01549,0.9226283987140872,0.3589073634743176,-0.5637210352397696,45.5066,2.87154,0.06471,0.1293619359345313,-0.33051744935489136,0.0385720217256702,2.47317,0.007873632535103436,0.11952675507189588,0.5577890237742359,-0.13446398115573177,0.031573013658676485,0.3055490783374538,0.6693653425726782,0.5093771980087392,0.0002714647856102471,268118821.0,1
KC.BK,2012-12-31,21.592363793905317,0.01706291857630639,0.019557357724500225,85.07466,97.51179,0.01206,0.8974999555885894,0.3478149660986537,-0.5496849894899357,41.66787,2.22144,0.05527,0.18862792176934454,0.21821106731156628,0.07610271316976037,6.93454,0.029251322053243347,0.12565602946815171,0.46765480629367884,0.3312839727341701,-0.21303271365701482,0.24531492168724314,0.4473371091943485,0.7965624970080467,0.00028920930360884706,-163684942.0,1
KC.BK,2011-12-31,21.668394529570726,-0.019970469190540626,-0.022665936869788246,86.14832,97.77599,0.01627,1.0484862300909634,0.3188023832534375,-0.729683846837526,47.51987,2.31864,0.05157,0.11918453566891264,0.05176236314133992,-0.12371909977039516,-13.24935,-0.038053391624028585,0.11621274932969156,0.4848068093456805,-0.33903583229853274,0.11856966646741918,0.367288613344401,0.6103182405661449,1.2804823726240355,0.00026803563129234627,-101999665.0,1
KC.BK,2010-12-31,21.690758574541434,-0.002042068149169963,-0.0022989514095532806,87.26678,98.24456,0.01311,0.968248947744243,0.2894504029766299,-0.678798544767613,46.86228,2.58012,0.04529,0.17322500808550687,-0.08004483991811027,-0.0041967153164844985,-0.95985,-0.00384297284867752,0.10850139333543993,0.5308757374062513,0.4433915170304932,0.11979041945025881,0.25769935072087286,0.5523431902680294,0.7864023519028036,0.00026210780255970275,67138673.0,1
KC.BK,2009-12-31,21.746724334577696,0.003746148052127492,0.004218737409546768,84.72406,95.41229,0.02812,0.9382218304089551,0.30502784061286414,-0.633193989796091,48.27289,1.99262,0.09142,0.19647899619001716,0.203500909453429,0.022964566720210005,1.56397,0.007242136231774158,0.11202151533533072,0.41422810178804875,0.19068247279325856,-0.17481314306299334,0.24324967102181932,0.5011908708530868,0.9760882592200126,0.0002478416710869828,-241938210.0,1
KC.BK,2008-12-31,21.802946039287573,0.020979788282788753,0.023414749180224074,86.04213,96.02838,0.01601,0.8612646080679693,0.3717324893586413,-0.489532118709328,51.45499,2.12706,0.08448,0.1758718916005851,0.05992203401858668,0.09317711903371667,8.7104,0.04321715502516026,0.10399261075544088,0.4587551609552209,0.06371257023493548,0.17154285716972528,0.2329970974266106,0.6203805494461663,0.9268281184758159,0.00023429205010772018,-12546000.0,1
KC.BK,2007-12-31,21.8131669600122,0.01705021553608296,0.019573352108805096,81.52587,93.59028,0.0225,0.8703252444992546,0.42794589405162387,-0.4423793504476307,53.14266,1.87246,0.12002,0.1511427007671073,0.004504400319182153,0.07915609706600894,7.91561,0.03638747381647601,0.12890671759729386,0.38338186537905433,-0.09651409116167808,-0.15571418521905578,0.2982711385508785,0.735318030697603,1.3233275572716978,0.00023190956596883636,44475000.0,1
KC.BK,2006-12-31,21.730614447667353,0.0449463560102851,0.05157006758939536,78.2297,89.75835,0.02165,0.8276069354035159,0.4029618355715905,-0.4246450998319254,49.20457,2.26186,0.23165,0.25453695007160904,-0.02311978217459582,0.1347640659815939,13.47641,0.08848497571440485,0.1284410102357969,0.4645797020155708,0.4256823734184625,0.1157748405939465,0.23056877097510634,0.6719970840031403,0.6344683145473952,0.0002518667067640837,147473000.0,1
KC.BK,2005-12-31,21.667077178853983,0.06989804872600794,0.08089709615180214,74.97577,86.77384,0.02224,0.8348249814210323,0.36613642136157964,-0.4686885600594527,48.27842,1.7897,0.23671,0.3497263448547902,-0.25551288933597066,0.16897077222655993,16.89708,0.13514280125195618,0.135963439344654,0.359013712191464,0.16396305643911813,-0.2748014617508783,0.20096140278261196,0.6281991091850246,0.5055668016194332,0.00026838896090175063,496620000.0,1
GSTEEL.BK,2024-12-31,22.851338976296105,-0.20901805658639508,-0.8610095163554603,18.8263,77.5513,0.02379,1.1920093407963084,-0.13130550470458105,-1.3233148455008894,97.85232,0.29864,0.06704,5.988344428451866,-0.26939403181242194,-0.21428543848159487,-20.97452,-9.732298369475656,0.7572407126565326,-0.5940374840006165,6.8732987883690955,-6.40780692255831,0.058052122015578494,37.59295486193356,0.5682215482527284,0.001531166105734693,83684853.0,1
GSTEEL.BK,2023-12-31,22.863582550581786,-0.11924715227796889,-0.5500495378889811,13.77068,63.51982,0.06149,1.0963325642947832,-0.048384207956897074,-1.1447167722516804,75.53206,0.36386,0.13274,9.640132537300829,-0.18644726933309871,-0.10752902135126786,-9.41738,-0.48736107494049236,0.783206522205938,-0.44100984766612145,0.2863035398797724,-0.2484605994520246,0.04493177949102959,2.28639792949899,0.4766873907451444,0.00016077430116501808,-69375746.0,1
GSTEEL.BK,2022-12-31,23.060904163316103,-0.1934444186543036,-0.6602807087439738,18.59594,63.47321,0.07383,1.1020256133395414,0.049630520975318115,-1.0523950923642231,66.80013,0.67068,0.24498,7.372745869886607,-0.0967780709602996,-0.13170861478391066,-13.40915,-0.5826663099511556,0.7070270021635414,-0.21853403674816202,0.3878181333521151,-0.39637601468569295,0.026167751795932406,1.0922304906219868,0.37890391826995107,9.609772891578553e-05,-1565615686.0,1
GSTEEL.BK,2021-12-31,23.236073858915734,0.10738787736947217,0.49673308147530654,15.79512,73.06184,0.03396,0.8619232601261977,0.1739919305374955,-0.6879313295887022,53.16741,0.8497,0.22889,6.701950010820028,0.486908732851494,0.0780735803044335,8.37945,0.22930162705069282,0.7838117061772327,-0.07319441284586403,0.05842494807487397,-0.600943788308837,0.035830463241267214,0.5003046976086893,0.0103936510551742,7.994274575326708e-05,-203559120.0,1
GSTEEL.BK,2020-12-31,23.120150402151896,-0.05457877922813083,-0.3294964032958593,11.23126,67.804,0.0301,1.0348225932664379,0.0012291016366884555,-1.0335934916297493,66.6995,0.39953,0.12863,7.537275202905112,0.08278266734191195,0.6134169912799259,-6.43942,-0.16389779181210087,0.8343569802820463,-0.2798435569398718,-0.4110311503237011,2.4048067194085085,0.04431056545990606,1.0795927841763029,0.02169085704213658,9.170027170300992e-05,-976915935.0,1
GSTEEL.BK,2019-12-31,23.996647121835835,0.05520022816475545,0.40592192367469027,9.96967,73.31324,0.01758,1.180507086532027,-0.10687149015995456,-1.2873785766919816,34.91809,0.62498,0.16679,7.324261597219881,-0.18386386948026812,-0.2374205126261442,8.36746,0.20778364683199063,0.8640126956803805,-0.09936708889937643,0.869942119153343,-0.14692946199259505,0.06691277705422087,0.6044778897055801,0.04984570683762166,0.0003480248970003617,2513498489.0,1
GSTEEL.BK,2018-12-31,24.145325494442275,-0.07698686284360425,-0.4318456088876512,15.05427,84.44454,0.00843,1.0544737620922109,-0.007662233385423585,-1.0621359954776344,67.02672,0.28514,0.04435,6.547849940995728,0.01654556485319557,-0.07869971767473663,-7.86997,-13.677757277955747,0.8217259565475098,-0.4557500773386502,0.7205457787423273,4.3217489249217405,0.04065074203407773,24.299080627167072,0.0774893716798473,0.0003767238615070916,-2675176760.0,1
GSTEEL.BK,2017-12-31,24.19436396177084,0.011362011325642336,0.06849413458039594,12.77561,77.0158,0.01836,1.020132801006983,0.028338895496879544,-0.9917939055101035,61.48578,0.3092,0.07107,6.076755578474824,-0.03548796496264869,-0.0054440950855153165,1.42206,0.1852652368222215,0.8341170175337274,-0.38935653077456983,-0.14218766586345577,-0.10274094809893386,0.046851771374465556,2.4410268040096406,0.05309749505966531,0.0003688222313662174,978066020.0,1
GSTEEL.BK,2016-12-31,24.208027961305607,-0.03214787271613796,-0.3396322937134422,6.10634,64.51162,0.01911,1.025577110469101,0.05187488162951925,-0.9737022288395816,66.67688,0.15223,0.05403,10.322940433254312,0.028411438552040404,-0.05008407769478839,-4.83541,-0.48804610307818225,0.9053450649093396,-0.5462268535806922,-0.1564427595155422,0.4221970814463982,0.06615772810022016,0.9798046205966607,0.36378814047646074,0.0004652907097608338,-1624646117.0,1
GSTEEL.BK,2015-12-31,24.232890083678125,-0.12996377487825828,-1.8545206329115356,5.04872,72.04282,0.00477,1.116358818058688,-0.04140073852340904,-1.157759556582097,64.35931,0.12676,0.03544,14.082027473141622,6.11871971896331e-05,-0.18958075735307714,-19.03679,-1.3615161920517018,0.9299205559798925,-0.4875320313184194,0.05270623183305978,-0.08498631385585431,0.06330619608280387,0.6852951718445335,0.33836294123243443,0.0005207798262658806,-4346561061.0,1
GSTEEL.BK,2014-12-31,24.34671773484818,-0.05780536293104838,-0.4892323367858747,8.89105,75.24887,0.00662,1.07795160990558,0.02266738479506498,-1.055284225110515,56.72383,0.24834,0.06147,7.02398999603744,-0.028790685610883913,-0.0896792465412582,-9.04636,-0.3351218368814398,0.8818447625297745,-0.3642476316820846,0.04881885949451403,-0.16280176717307204,0.08021036227397861,0.3544099331404197,0.3609174647939246,0.0009127577797400549,-1652547407.0,1
GSTEEL.BK,2013-12-31,24.341959878975864,-0.06252553568083727,-0.9441159639379187,3.97028,59.94997,0.0058,1.5676730428971106,-0.07075367921736948,-1.6384267221144801,52.06376,0.16693,0.06686,7.015300282201949,-0.15097134953675412,-0.4059036160906171,-24.03697,-0.27045676331849133,0.9337734578493488,-0.3362964205790233,-0.5948489206467108,-0.08111915647137413,0.3382971826807156,0.24460613734534756,0.5898561269230054,0.001070472231423592,-98147099.0,1
GSTEEL.BK,2012-12-31,24.362291422517956,-0.15398316279357188,-3.5100126397893363,2.37272,54.08555,0.00141,1.5476352562683386,-0.08392464671587704,-1.6315599029842156,63.1649,0.07414,0.03404,15.733894717237645,-0.031600614977170684,-0.6033517475104699,-44.70852,-0.9128706937750057,0.9542775459457348,-0.5492900877754912,0.3512480019276334,0.6668994156080315,0.23810370584775548,0.651330018911502,0.5387274607443765,0.001203010950166067,-5148173538.0,1
GSTEEL.BK,2011-12-31,24.510248569825006,-0.07366605468863638,-0.5724603995934809,10.37056,80.58984,0.00207,1.0741857211271606,0.028888434154449014,-1.0452972869727115,66.66837,0.19663,0.03817,6.478262829123271,0.002397420652402144,-0.11946947934167887,-10.64819,-0.43289290086816035,0.8697188167851513,-0.5279913279249135,1.3289799872185557,0.11450494577996895,0.09052588989654829,0.5641852127409374,0.4900581348673479,0.0011704907471592602,-3319600021.0,1
GSTEEL.BK,2010-12-31,24.53978487735309,-0.26773469989019766,-2.4084529633052436,7.94385,71.46023,0.00165,1.1407808787108316,-0.01707119454656476,-1.1578520732573965,61.02993,0.19039,0.05434,6.452739408697474,-0.0026048299866040375,-0.21233965023505846,-53.1228,-1.2368810047134968,0.887283960940155,-0.4744851181791315,-0.24965772713022172,-0.07440017971530943,0.10027898156520935,0.4670184456703606,0.46505273701357286,0.0012646663839055263,-12098281726.0,1
GSTEEL.BK,2009-12-31,24.754529120980933,-0.24035346461536436,-10.773239903116833,3.10481,139.16511,0.00108,1.6277809441378142,-0.36108867730947486,-1.988869621447289,52.09995,0.04426,-0.01733,17.08300645740423,0.041141381284464186,-0.6658498947742691,-61.67911,-0.7496573446654425,0.9290896932278067,-0.4829211412470663,-0.04159104137535885,0.26158310003403407,0.17762439351607076,0.5247944544985974,0.3264661465641899,-0.002716039185811215,-14707879124.0,1
GSTEEL.BK,2008-12-31,24.896978921214597,-0.0977140477278444,-0.8868425675462921,7.15752,64.96093,0.00242,1.1179843701424361,-0.14118935588726383,-1.2591737260297,37.60502,0.4515,0.1582,8.99908422254409,0.28544780228666333,-0.15350572852591277,-17.31226,-0.2236558271612081,0.8024052873190147,-0.13628571607447587,0.6701527162066312,-0.6745837138867861,0.10364073578721303,0.40006259402156186,0.17906257320457114,0.003200787967217137,-10871952213.0,1
GSTEEL.BK,2007-12-31,24.518248940573297,0.039045675362624,0.134254559952383,18.10728,62.26003,0.00502,0.92998396508981,0.09480785631246144,-0.8351761087773485,33.01759,2.24672,0.84791,2.527974067118909,0.3885943386015158,0.077212547013167,7.72125,0.058319015247261435,0.7318816571075253,0.15626389979183322,-0.386518594894497,-1.7851054234473145,0.03585555698583527,0.32869552379286254,0.1252586499972467,0.0032531663234689444,-500682424.0,1
GSTEEL.BK,2006-12-31,24.451772103234642,0.03976978374996416,0.12892500372425042,17.10484,55.45017,0.03932,0.9281273108789627,0.11775905273983936,-0.8103682581391234,36.13137,1.55193,0.69138,2.2454910821124865,-0.10593221319666092,0.09135033209321107,9.13503,0.06226781037763837,0.6952663743457386,0.07035290133349117,-0.19445925000631903,-0.5787374715128693,0.0458863636188021,0.4186262020009379,0.1553942017080885,0.0011002377912741627,2531374695.0,1
GSTEEL.BK,2005-12-31,24.06484038233739,0.08955821400491389,0.25110000969189017,13.48098,37.79747,0.05738,0.8700570155318172,0.1466851516169039,-0.7233718639149134,23.76177,5.01123,3.11711,4.972211235656626,0.5213737926892984,0.11401020951186715,11.40102,0.1174715218563125,0.7188430950076625,0.22810828658237872,0.22539546904074848,1.2019970802256998,0.02103163047935881,0.2218580528331028,0.05867824633241497,0.0016589892990962155,1482442000.0,1
RICH.BK^H20,2019-12-31,19.97248032946077,-0.13964731834825617,-0.6688894480075566,7.14539,34.22532,0.01544,1.5188550374586511,-0.15265359325736189,-1.671508630716013,520.18633,0.04094,0.02693,7.990172042459376,-0.01609176698483524,-0.9949217984049409,-28.19354,0.033732141523583066,0.7912251138596544,-4.906771780312872,-0.9894699127468911,-1.3592240522354029,0.36620144420128925,-1.2558493528917574,1.0455296175039843,0.0,-27176377.57,1
RICH.BK^H20,2018-12-31,20.69774518371349,-0.6486993584018906,-4.2959051509372586,3.1271,20.70871,0.0194,2.6627047414824436,-0.1522310719277307,-2.8149358134101745,296.19582,0.05228,0.04145,9.988110103194693,-0.039619885953278575,-2.4340448347557397,-239.30834,0.3361843416820172,0.8489958843108162,-2.7570383059164825,0.1302671937214912,0.1604474148766597,1.385726375510763,-1.5231160724335326,0.9253679283865871,0.0,-520789577.39,1
RICH.BK^H20,2017-12-31,21.0831908935424,-0.9923814443680045,-2.5727346730772362,6.17748,16.01503,0.0897,2.875829974175851,-0.05326666292858545,-2.9290966371044362,189.32105,0.21004,0.1764,7.933480274461524,-0.014679556677440152,-2.1478666567506792,-213.27595,1.047263277206479,0.6142698060733089,-1.5404480254977946,1.5237599928072045,-0.1785120553469084,1.8225633112472654,-2.0583091370277704,0.40111382981132976,0.0,-1383665165.6000001,1
RICH.BK^H20,2016-12-31,21.746516670786203,-0.4316666442153822,-0.6534824726464149,4.19629,6.35259,0.06537,1.327185498310902,0.03812421426145962,-1.2890612840494422,95.4738,0.71649,0.67098,26.489916654546153,-0.024909816708010797,-0.3752509082759147,-37.35265,22.27392399677996,0.33943653841662014,-0.32674398785982806,3.8213546764874664,-0.5882446221222537,0.3653097125723614,-42.45768331793595,0.075793232224678,0.0,-1137098693.6000001,1
RICH.BK^H20,2015-12-31,22.178623496925855,-0.046262760986226455,-0.060843206331286176,6.2954,8.27949,0.12283,1.0204211312976335,0.003962714192842766,-1.0164584171047908,74.02845,7.10274,6.51467,13.876671365281178,-1.3701001427601434,-0.05647526628001778,-5.27471,-0.2259331886646842,0.23963966109330945,0.5234770445482114,0.16914187074962506,-3.468036889402214,0.024383845490476223,3.2117523868397093,0.052696225190408286,0.0,430353634.2199999,1
RICH.BK^H20,2014-12-31,21.99819986192283,0.08597645361658966,0.12459511413306527,0.23207,0.33631,0.08301,1.039670456641703,-0.003630958075190159,-1.043301414716893,63.35502,3.0837,3.07333,366.8317613341854,-0.7494537579541144,-0.05783126937242123,10.136,0.2950453918025788,0.30995324965336585,0.3832605967830057,-0.1925356619196571,-0.3887209093342179,0.04328030781301551,1.7813206351578443,0.0675253050178457,0.0,907797956.0,1
RICH.BK^H20,2013-12-31,22.09984605619832,-0.10735778750589166,-0.17791017034647813,15.07425,24.9806,0.00124,1.033942406889899,-0.00699326703179522,-1.0409356739216944,85.34694,1.25847,0.9441,6.020460143641559,0.024244647699578393,-0.12798681722230204,-11.91228,-1.359202526006011,0.38770746826899277,0.12269808184942355,0.17617009118162708,-0.6456046758837395,0.03517577738125419,7.625373173634628,0.16462061068005576,0.0,-471331681.0,1
RICH.BK^H20,2012-12-31,22.178851168250755,-0.09933118322312948,-0.16950166282112755,10.29784,17.57253,0.00185,1.04500242291017,-0.02933985196150728,-1.074342274871677,76.80647,0.95835,0.78994,7.03648409478858,-0.058559884422238535,-0.1487352738420827,-14.11051,-0.6458113363738479,0.4106828642907007,-0.027368375040244593,-0.1546907609252689,-1.2413919168107799,0.021017699982673575,3.2394747576349623,0.2063664029824125,0.0,-272320610.0,1
RICH.BK^H20,2011-12-31,22.18741981476061,-0.09422861564729854,-0.1762327641080864,9.43531,17.64656,0.00334,1.055412666204014,-0.0007064582074911666,-1.0561191244115051,68.24341,1.24473,1.02508,10.278571153640026,0.25204853340224836,-0.09539291390937418,-9.72301,-0.40337888475661343,0.42530230041986344,0.1017293298356977,0.3885473335426315,-4.74902629812016,0.0576211331095491,2.104595152388577,0.11492785756757062,0.0,-875578429.0,1
RICH.BK^H20,2010-12-31,22.045488495152146,0.0343086187727006,0.04567970391278572,8.42544,11.21793,0.00503,0.9807563524922729,0.030111920131206726,-0.9506444323610662,58.71406,1.28045,1.13681,14.194385818783392,-0.15289419393591272,0.029924934621584517,2.78237,0.08310000730561468,0.23957308107872322,0.1592661255139589,0.1039907102846227,0.3584299328763425,0.010868921107895592,1.1097908807180605,0.08570217041103333,0.0,465184317.0,1
RICH.BK^H20,2009-12-31,21.667058930269437,0.009097139379814542,0.013334794491929881,4.8134,7.05559,0.00162,0.9926385235931475,0.022089348107928206,-0.9703996841248035,44.73193,1.89201,1.75852,31.29378214902196,0.6150588451748228,0.005865412167205425,0.59051,0.01646002648223173,0.23995951705223204,0.3194490561730312,-0.1442645689659945,0.3738152168233473,0.014877363061491667,0.594696314259677,0.06355055556332094,0.0,-546518391.0,1
RICH.BK^H20,2008-12-31,21.900749899705133,-0.0630169383885821,-0.0855204907525068,29.5836,40.148,0.00482,1.0146379664951148,-0.0025460164258454226,-1.0171839829209604,56.96957,1.30775,0.78272,4.750639640446541,-0.6441737920349655,-0.04495298089478078,-4.4953,-0.14644739928414832,0.2631363801343137,0.16811092352375828,0.14950909026564174,-0.3352091655556103,0.02487056216630115,1.1597934258235982,0.037288901826564164,0.0,973689336.0,1
RICH.BK^H20,2007-12-31,21.453292530649954,-0.044403354768073035,-0.06124733372727811,21.25702,29.32066,0.0156,1.0100003909663062,0.04157048090173523,-0.9684299100645709,70.99385,1.04188,0.73639,9.892179310469903,-0.19809497295302045,-0.016178317535805266,-2.02387,-0.15308231353772442,0.27501570981371826,-0.0047163173883543056,0.0004768323201518321,-1.0179340684638771,0.06197584706803824,2.0769357287869776,0.04140885914456525,0.0,193900000.0,1
RICH.BK^H20,2006-12-31,21.247739303770018,0.0511893861688987,0.06844825662239731,28.1148,37.59391,0.01688,0.9682264868293377,0.051531814828731995,-0.9166946720006056,55.96173,1.33837,0.83522,8.650698182599012,-0.46740754942013496,0.026626148180222634,1.99626,0.116237937800715,0.25113505278565124,0.1721965779438425,-0.04839064650451963,-30.726984775722897,0.019758301658069646,0.9843104050748596,0.04338581822553335,0.0,527767000.0,1
RICH.BK^H20,2005-12-31,21.136332645445695,0.009110480956646815,0.011943597078372375,22.70078,29.76011,0.02336,0.9787574167286618,0.028940710819397267,-0.9498167059092645,67.46824,1.13526,0.79741,13.881862959400776,0.21158760121352843,0.01088632952895223,0.28074,0.028004767115041223,0.23720794523919478,0.06752672606232707,0.13212924246187208,-0.6491932989159201,0.015838868377900814,0.7849530813378836,0.09957955123298186,0.0,-201108000.0,1
RICH.BK^H20,2004-12-31,20.929215211996127,0.02510151046927177,0.03892791104211237,41.92006,65.01044,0.00594,0.9844175219951111,0.039544595489097355,-0.9448729265060137,61.27301,1.16434,0.4074,6.301808693221089,-0.34927402051553363,0.014453021318827839,0.91262,0.06481672179793793,0.3551796179836916,0.08486348479804931,-0.31100321123989005,0.02163369683430827,0.023962117484208467,1.1749118390026774,0.014017240423185227,0.0,268509000.0,1
RICH.BK^H20,2003-12-31,20.298642373954017,0.046087557490948235,0.05170659910145589,41.00725,46.0069,0.02251,0.9799095885928393,0.037496053265954614,-0.9424135353268847,54.89499,2.03082,1.0965,9.059076638552689,-0.5539317466068393,0.017227370308437514,1.1941,0.10217869576566224,0.1086716532928858,0.4299176166943928,-0.2530734567026316,1.6965599255785406,0.01740564185879388,0.3489404833335028,0.061531369490325526,0.0,189147000.0,1
RICH.BK^H20,2002-12-31,19.581228167887932,0.07314643071987166,0.08538199904911678,47.66299,55.63581,0.00022,0.9808869228769829,0.025579023964354894,-0.9553078989126279,71.84774,1.97848,0.87774,10.572062448644207,-1.2662031904662996,0.01719062122650626,1.41449,0.25983016327030306,0.1433038399839583,0.4234666382594746,-0.34614234230593854,-0.5193101755858494,0.00646594684133771,0.5372116058808472,0.02800391724052168,0.0,198337813.32882354,1
RICH.BK^H20,2001-12-31,21.597451736248654,-0.1026953957193168,-0.15761241008903548,17.081470555555555,25.992582777777777,0.0276755555555555,1.0561227776630129,0.01663639715563015,-1.0394784824648218,111.76735611111113,1.5465055555555556,1.205088333333333,9.929182966565909,-0.11444140050885115,-0.08917824762945435,-30.353503888888888,-0.7745976597039314,0.3377910169862695,-0.01920901156898134,0.8995382261404452,-1.3406595645146837,0.07617316502186915,5.068099609337297,0.09138687325416203,0.0,-71161159.36728764,1
