Instrument,Date,ln_total_assets,ROA,net_income_to_current_assets,Inventories Percentage of Total Assets,Inventories Percentage of Total Current Assets,Cash & Cash Equivalents to Total Assets,operating_expense_to_sales,gross_profit_margin,operating_income_margin,Total Liabilities Percentage of Total Assets,Current Ratio,Quick Ratio,inventory_turnover,operating_cashflow_ratio,pretax_profit_margin,Operating Margin - %,Net Margin - %,ROE,fixed_assests_to_total_assets,working_capital_noncash_to_total_assets,growth_revenue,growth_ncwc,sg&a_to_revenue,Target
PACE.BK,2005-12-31,23.533678143039033,-0.10157698139930331,-0.22125568387805716,31.33273363636364,71.50881090909091,0.0401590909090909,1.390975598930565,0.3446703117459204,-1.0463052871846446,95.87029727272726,0.8610254545454545,0.2947009090909091,0.28407424169294004,-0.10157536311304699,-0.4133905189787203,-79.200314,-199.89094900000003,-2.535577419638089,0.41668406292512594,-0.283736786113377,0.0,0.0,0.7195964545746949,0
PACE.BK,2004-12-31,23.533678143039033,-0.10157698139930331,-0.22125568387805716,31.33273363636364,71.50881090909091,0.0401590909090909,1.390975598930565,0.3446703117459204,-1.0463052871846446,95.87029727272726,0.8610254545454545,0.2947009090909091,0.28407424169294004,-0.10157536311304699,-0.4133905189787203,-79.200314,-199.89094900000003,-2.535577419638089,0.41668406292512594,-0.283736786113377,0.0,0.0,0.7195964545746949,0
PACE.BK,2003-12-31,23.533678143039033,-0.10157698139930331,-0.22125568387805716,31.33273363636364,71.50881090909091,0.0401590909090909,1.390975598930565,0.3446703117459204,-1.0463052871846446,95.87029727272726,0.8610254545454545,0.2947009090909091,0.28407424169294004,-0.10157536311304699,-0.4133905189787203,-79.200314,-199.89094900000003,-2.535577419638089,0.41668406292512594,-0.283736786113377,0.0,0.0,0.7195964545746949,0
PACE.BK,2002-12-31,23.533678143039033,-0.10157698139930331,-0.22125568387805716,31.33273363636364,71.50881090909091,0.0401590909090909,1.390975598930565,0.3446703117459204,-1.0463052871846446,95.87029727272726,0.8610254545454545,0.2947009090909091,0.28407424169294004,-0.10157536311304699,-0.4133905189787203,-79.200314,-199.89094900000003,-2.535577419638089,0.41668406292512594,-0.283736786113377,0.0,0.0,0.7195964545746949,0
PACE.BK,2001-12-31,23.533678143039033,-0.10157698139930331,-0.22125568387805716,31.33273363636364,71.50881090909091,0.0401590909090909,1.390975598930565,0.3446703117459204,-1.0463052871846446,95.87029727272726,0.8610254545454545,0.2947009090909091,0.28407424169294004,-0.10157536311304699,-0.4133905189787203,-79.200314,-199.89094900000003,-2.535577419638089,0.41668406292512594,-0.283736786113377,0.0,0.0,0.7195964545746949,0
PRO.BK^A25,2023-12-31,20.213635416973055,-0.3113878106085167,-3.568813437851277,0.581,6.65883,0.00159,2.5237294055130968,-1.2343099250515361,-3.758039330564633,37.52745,0.40535,0.37836,49.242984892727485,-0.5162935510528426,-1.5775615295488412,-152.37294,-243.17834,-0.4984394267139242,0.9127475235029382,-0.16657032216460077,-0.9725208989412146,-0.9787770502918423,0.6171578056164493,0
PRO.BK^A25,2022-12-31,20.46304582771962,0.01925865003307134,0.12101918377300487,1.13417,7.12702,0.01141,0.9763296440397045,0.1964902052308646,-0.7798394388088398,27.92974,0.9021,0.83781,19.657248273231524,0.16488650840278166,0.02321121336113192,2.36704,6.94088,0.026722049702962842,0.8408628332083722,-0.11456685056243747,1.7806878517187195,-0.1173695342182619,0.2840143595576233,0
PRO.BK^A25,2021-12-31,20.45329006138432,0.1491363062763748,0.962999395143536,1.47245,9.50786,0.02838,0.7699545727085016,0.5040626332455677,-0.265891939462934,25.98305,0.78446,0.70988,12.854830826418842,0.688811486590137,0.2253338866729707,23.00454,39.07542,0.2012910557549375,0.8451335410712839,-0.11050001105124738,0.3621704320703065,-0.0448612352890031,0.21373658854059768,0
PRO.BK^A25,2020-12-31,20.281453795341793,-0.0013929338177691372,-0.008477656643602088,0.28443,1.73112,0.01562,1.0121529812873653,0.395552479135556,-0.6166005021518093,29.92347,0.73297,0.72028,70.33046109489598,0.11411540034736982,-0.02429957508279158,-1.2153,-0.42089,-0.001985402710778556,0.8356935322663303,-0.10690888382198593,-0.26977219728892865,-0.18525082055718345,0.2886831352972692,0
PRO.BK^A25,2019-12-31,20.28285912494399,0.17875608522242625,0.6992193949120277,0.25522,0.99832,0.05274,0.8565501618831879,0.4452146688374903,-0.4113354930456976,29.64052,1.20657,1.19453,106.36042591651476,0.5100898429787398,0.14026239092508103,14.34498,36.5334,0.25378064940999834,0.7443490748066042,-0.0791903641258803,0.48052404356308975,-0.258230671867823,0.20846150415093034,0
PRO.BK^A25,2018-12-31,20.058021305438828,0.0649634751807266,0.2863532798516953,0.83785,3.69319,0.06043,0.8815654621659181,0.433707212586532,-0.44785824957938614,33.96989,0.86075,0.82896,34.5429684888463,0.2338664421801053,0.12596804897140537,11.84345,12.71107,0.09824771710756258,0.7731352153033774,-0.09752569449452868,-0.16579957215282182,-0.01643993398291199,0.20118982527599683,0
PRO.BK^A25,2017-12-31,20.00771460953065,0.04092298630623547,0.21939172844289262,0.50921,2.72992,0.05459,0.9160640548116324,0.4217555125347324,-0.4943085422769,37.23187,0.62649,0.60939,59.74509387293434,0.10895148600262483,0.07705053366828805,8.39359,7.77821,0.06510266966248333,0.8134706964720976,-0.16620481571998738,-0.0210676424531544,0.620602972082432,0.18365716664697251,0
PRO.BK^A25,2016-12-31,20.056822735352974,0.0009826516838445216,0.003354862444377124,0.69214,2.36302,0.08752,1.057398051914666,0.3856112701005725,-0.6717867818140935,43.72547,0.79003,0.77136,61.390217545127186,0.29571879389097344,-0.0635337064196759,-5.73981,0.14209,0.0017436574336888294,0.7070962818486097,-0.22408160011648273,0.3806627853381439,0.41608715019117537,0.21872397915916872,0
PRO.BK^A25,2015-12-31,20.06458562878172,0.24217688718417357,0.6117541746038431,1.84171,4.65229,0.15769,0.5894923457635568,0.4092044964295025,-0.18028784933405423,48.1595,0.89357,0.852,19.061826279754378,0.03289163099078651,0.38865053380447334,41.05077,40.7552,0.4664877376459328,0.6041271196212084,-0.20484417484201967,-0.13408916477137922,-0.0787260245889192,0.2262096878628449,0
PRO.BK^A25,2014-12-31,19.685950154145225,0.019531431719757946,0.12340852851324646,0.7956788235294118,7.429279999999999,0.00245,0.9597967365410376,0.24247755574491647,-0.7173191807961211,113.9973,0.1496,0.6109570588235294,12.64298742610555,0.04366910985335892,0.06079989006596847,4.02033,6.33042,-0.1405591360538731,0.8417335336944604,-0.902110420695529,-0.6444401001623659,2.0157600506552877,0.2009284948117151,0
PRO.BK^A25,2013-12-31,19.627720231195763,-0.09260081877123422,-1.1665944745119494,0.0,0.0,0.00129,1.2683030348180808,0.3203236404855066,-0.9479793943325743,116.90681,0.07307,0.07307,inf,0.02308725459469219,-0.3888381062949442,-26.8303,-29.70124,0.5511508024933826,0.9206229578534784,-1.008268183184848,-0.04665606224434726,0.05445349115693765,0.33306068759372126,0
PRO.BK^A25,2012-12-31,19.690507317535236,-0.3649344283325651,-6.347617992563639,0.32955,5.73216,0.00154,1.497963387520755,-0.08479869345084748,-1.5827620809716025,107.18138,0.05733,0.05404,70.61732087365483,0.09704165556326312,-0.6537497974032076,-49.79634,-170.11026,5.151103997439776,0.9425084450954526,-0.9468550204467258,-0.2673236301827496,-5.6392105525215896e-05,0.4070614358316664,0
PRO.BK^A25,2011-12-31,20.11292001701402,-0.5194952067795486,-15.195787333728257,0.76993,22.52141,0.00553,1.4836355636219791,-0.09562143232381186,-1.5792569959457912,71.43123,0.05506,0.04266,39.00648923959828,-0.013233315444758401,-0.6406463742547497,-48.36356,-189.51839,-1.8144617457173724,0.9658132089262339,-0.5922881345010613,0.9493838419285849,-0.045664563088788634,0.41769369657099564,0
PRO.BK^A25,2010-12-31,20.453964691457575,-0.3674642711881397,-6.078406193629525,1.08664,17.97467,0.00202,1.3333503267457825,-0.05024584224348169,-1.3835961689892642,49.07692,0.13478,0.11055,32.3893694735574,0.02439701801749673,-0.43152934594882814,-33.33503,-109.65216,-0.7216065511025792,0.939545950125337,-0.3901203682870911,0.7194183755234598,-0.07364081203820849,0.3539859283919969,0
PRO.BK^A25,2009-12-31,20.765106372098003,-0.38151745100950263,-5.256749976228151,0.19564,2.69564,0.00596,1.228299494706302,0.03411799125945521,-1.1941815034468466,58.78898,0.17649,0.17173,155.35833333333332,0.02216198841829957,-0.3366968786380842,-22.82995,-121.23971,-0.9257656531943759,0.9274233218747735,-0.3446152395993492,0.2817363696185098,0.20576581915390313,0.28484789379689507,1
PRO.BK^A25,2008-12-31,21.06893139943581,-0.08508064801511753,-1.3030372008324662,2.11391,32.37513,0.01081,1.2789120627656096,-0.04516770186335404,-1.3240797646289637,28.9509,0.35663,0.24117,13.380407124681934,-0.21693062379441108,-0.31157633213468455,-27.89121,-31.43851,-0.12179980789728584,0.9123580078277056,-0.12859943521618197,0.16532978185209335,-0.49434522217319155,0.30132984635501797,1
PRO.BK^A25,2007-12-31,21.011727355551102,-0.10042094676675863,-0.39084311906803637,1.42269,5.53718,0.13708,2.334622604534109,-0.02421767023536935,-2.358840274769478,15.71899,1.95735,1.84897,5.230825958702065,-0.8253633861998881,-1.3820884130618645,-133.46226,-138.20884,-0.119150150761633,0.7194022960596475,-0.011413600245208799,-0.7464426283099053,-0.9161814399401218,0.957185881964643,1
PRO.BK^A25,2006-12-31,20.50671550253041,-0.19534653268628024,-1.2485297268982596,0.0,0.0,0.12755,1.853662391190285,0.19412222088767234,-1.6595401703026127,16.77094,0.94151,0.94151,inf,0.43219452415112386,-0.868442179924015,-85.36624,-99.44497,-0.23470951320204644,0.8391949752387954,-0.13726573714876095,0.6315881758359634,6.257977675640184,0.4917598568800612,1
PRO.BK^A25,2005-12-31,20.601955462538843,0.0645435157870256,0.28602161296778067,0.7956788235294118,7.429279999999999,0.08439,0.8189461082938597,0.37651273232195864,-0.4424333759719011,6.5721,3.83066,0.6109570588235294,31.321229852727004,2.3439697962781962,0.1785593835739222,18.10539,17.37041,0.0690837729866376,0.7701587000527231,0.08235648748700267,1.0805681810998236,-1.6599299794642615,0.21440312588302854,0
PRO.BK^A25,2004-12-31,20.585465918542788,0.0944686682589728,0.3777450399966956,0.7956788235294118,7.429279999999999,0.08693,0.6871885659068456,0.5269122323740022,-0.16027633353284346,6.07123,4.79117,0.6109570588235294,20.027032844128076,0.9762962311447293,0.3029609224578685,31.28114,29.67701,0.10057479691486554,0.7454253718409729,0.11095489014350267,-0.15731808472820197,0.32521796348083565,0.2173855040274603,0
STELLA.BK,2024-12-31,23.35125078420981,-0.14819260450951083,-0.8329389843317404,14.63405,82.25291,0.0061,1.5964836596221832,0.39455648077193917,-1.2019271788502441,48.24022,0.5159,0.09156,0.3154583198292276,-0.004221805808444707,-0.8153376010059766,-59.64837,-194.35403,-0.29305005381045174,0.6611754918816466,-0.1730469854963975,2.8065403539261427,-25.784644602366765,0.7242404239897453,0
STELLA.BK,2023-12-31,23.429959531008826,-0.055996482726428265,-0.3110530116845856,11.915,66.18625,0.00262,1.4245289793458336,0.44419271784789904,-0.9803362614979346,38.62554,0.69809,0.23605,0.3581209255869522,-0.04212160174872476,-0.5651685481142346,-42.4529,-72.93922,-0.093317498562297,0.6251575087084873,-0.0804736333767711,0.08930476204587867,-0.4968791142370096,0.6634759768182781,0
STELLA.BK,2022-12-31,23.465960906629164,-0.027235555327574563,-0.14209380183327433,12.49885,65.20923,0.00189,1.027760252971014,0.6027128196371447,-0.42504743333386924,39.36328,0.85879,0.29878,0.32932026646948115,-0.08578303156171653,-0.26616728018915226,-2.77603,-26.28767,-0.046576042578511834,0.6433161715568253,-0.033406773133994504,0.399006335025621,-0.5696556391433198,0.3889802819200211,0
STELLA.BK,2021-12-31,23.150556920857568,-0.07740291451900909,-0.4218324139039877,15.4502,84.20088,0.01205,1.1959360386716835,0.2944049555082812,-0.9015310831634024,59.45164,0.43592,0.06887,0.6330225248645267,0.0023828365491538462,-0.5296641379221619,-19.5936,-55.84183,-0.20464573763007038,0.7520541988886462,-0.24948309110834704,-0.02403254380452613,4.4478906014478845,0.4468316761375835,0
STELLA.BK,2020-12-31,23.09513003933743,-0.08401438023065701,-0.4271124562118865,17.36133,88.26158,0.00108,1.6093687611117222,0.28014613520070575,-1.3292226259110167,53.54811,0.49991,0.05868,0.25276330040609213,-0.009539969139272566,-1.2071861340031698,-60.93688,-137.81639,-0.18357586009718466,0.7358941596708376,-0.19785459463491173,-0.583913600172979,-0.24970261141025674,0.7742494400631731,1
STELLA.BK,2019-12-31,23.12516345330802,-0.06051267109339871,-0.2795199990296606,17.75769,82.0263,0.00233,1.2212005707135527,0.23806564245154038,-0.9831349282620123,46.81681,0.60856,0.10938,0.5756792563660653,0.19076453946380437,-0.38517393527284366,-22.12006,-45.1021,-0.1146777590721297,0.7382543316738672,-0.14157840094732815,1.267985082718448,-0.26261515288840853,0.4570880712336068,0
STELLA.BK,2018-12-31,23.261776778895857,-0.02386275475988709,-0.07839065602858507,19.0369,62.53743,0.02601,1.0669999145053353,0.1635002262277271,-0.9034996882776083,48.19545,0.90052,0.33736,0.8860602901011713,0.4788784654980527,-0.10277585277363599,-6.69999,-11.83387,-0.046495620696189656,0.6894505980181115,-0.059637289763943196,0.7229574661234355,-0.517106556118925,0.23050014073306244,0
STELLA.BK,2017-12-31,23.27692418767175,-0.01963414035869705,-0.048624340700260886,35.6703,88.33821,0.00144,1.1138859385533086,0.2824424746580037,-0.8314434638953051,44.76215,1.47092,0.17154,0.22789644088264832,0.08449384012740137,-0.19150107705969782,-11.38859,-17.33103,-0.03625254670827713,0.5929401236637956,0.09282611156302763,-0.4296095075119932,-2.5802678183950243,0.3891426067887947,0
STELLA.BK,2016-12-31,23.2365479237429,-0.015743791719193045,-0.025694444980437235,59.97478,97.88104,0.00356,1.123643292945345,0.3318572591081161,-0.791786033837229,40.38392,2.46123,0.05215,0.09134490309866614,-0.14175268259036325,-0.18129282853181625,-12.36433,-19.20108,-0.026958590527837976,0.3848982348280071,0.3602208797116968,-0.30487809126708476,2.727035551336039,0.45388768831066706,0
STELLA.BK,2015-12-31,23.165802354395797,0.005488903908180202,0.0071951110947631024,75.32587,98.74067,0.00129,0.9240401588813025,0.3766118786088305,-0.547428280272472,34.27704,4.51498,0.05686,0.08290558983528336,-1.3135229300735864,0.07576384442627009,7.59598,5.47919,0.008512207975018338,0.2354614213737388,0.5926146897488844,0.13831199868303412,0.5327775106703894,0.30065203749013303,0
STELLA.BK,2014-12-31,22.784916344289314,0.013583274494723366,0.016196575568330124,81.14327,96.75451,0.00136,0.8654854235345129,0.35236341908105406,-0.5131220044534588,43.20712,2.02359,0.06568,0.12834244057337058,-0.3371645633367357,0.1132569476074717,13.45146,8.44721,0.02473452558370037,0.15970887684664453,0.42285419711047695,0.09674393620515342,-0.5124697804448375,0.21784884261556695,0
STELLA.BK,2013-12-31,22.567144503761224,-0.008180358111070207,-0.009811182910357133,82.73567,99.22974,0.00118,1.1192299188459607,0.4083123355901573,-0.7109175832558035,56.86086,2.40249,0.01851,0.03827867845333445,-0.49939996281234744,-0.14732868600970467,-11.92299,-15.28323,-0.019670774246933455,0.16566302880466963,0.4855545263325176,-0.7322751510203724,-0.07642907438001723,0.527542254436118,0
STELLA.BK,2012-12-31,22.276548703092825,0.01628637160373455,0.018834424038874312,85.10514,98.4201,0.00955,0.8605543795153959,0.4250167271203533,-0.4355376523950426,50.73816,2.52532,0.0399,0.07232647198353126,-0.805398225361987,0.19937859982583603,13.94456,15.21341,0.03306097091880116,0.13528633468391943,0.5127435948333969,0.4956725050626174,-0.21030737116571474,0.28557110663574925,0
STELLA.BK,2011-12-31,21.861640348852312,0.01805519880574039,0.020105421862606318,80.22725,89.3373,0.08097,0.9045312562124869,0.28711567878659283,-0.617415577425894,46.14869,5.49296,0.5857,0.22193160047276161,0.5105861286352922,0.09737256335449883,9.54687,7.22903,0.03352787268921221,0.09982472488477867,0.6535699878166011,0.5407483454985695,-0.15821836152735358,0.1916469349990797,0
STELLA.BK,2010-12-31,21.853947043486677,2.8247775977914407e-05,3.1447196346152396e-05,87.34643,97.23953,0.01263,0.6422437214548576,0.5097324776589458,-0.13251124379591184,54.00514,5.18048,0.14301,0.11437518386510695,-3.0796148693431036,0.004842087837056446,35.77563,13.86246,6.14150769258843e-05,0.09934255847601142,0.7122268111923238,-0.1903809856231361,0.08139674302256794,0.15197619911380353,0
STELLA.BK,2009-12-31,19.108011039190746,-0.06328706497686583,-0.06908705605911708,37.97023,41.45004,0.0587838888888888,1.567781690140845,0.10211267605633803,-1.465669014084507,1.4997,61.08216,35.76358,0.33774834437086093,-53.414486921529175,-0.44309859154929576,-56.77817,-44.30986,-0.06425063055887428,0.03284047475357071,0.9009153087909877,-0.955008974442246,-0.9188065876449024,0.6698943661971831,0
STELLA.BK,2008-12-31,19.366165162877937,3.6701009300482506,3.831763646540605,0.0,0.0,0.83236,-inf,-0.6800256592371402,-inf,19.05123,5.02755,5.02755,inf,-2.0251024694630804,1.0050692687925782,-48.89799052631579,-160.1196742105263,4.533856128849578,0.005310676518806866,-0.06506452841037116,-1.0,-1.0934921680492136,inf,0
STELLA.BK,2007-12-31,18.783676668335364,-0.9690880129101368,-6.282139153176715,0.0,0.0,0.04635,5.965941614195764,0.0,-5.965941614195764,599.04148,0.02577,0.02577,inf,-0.06862459104987594,-18.81067544361763,-496.59416,-1993.68918,0.19419014378982935,0.845739167936117,-5.8771798028700015,inf,49.44906854549797,4.965941614195764,0
STELLA.BK,2006-12-31,19.52804792975545,-0.8455944065186791,-3.1639796246383622,25.32696,94.76645,0.0587838888888888,2.719343071310933,-0.8032292324031461,-3.522572303714079,308.29539,0.08684,0.00454,1.5284478597241973,-0.09225158018718521,-3.025843094398867,-171.93431,-393.89401,0.40595925321353277,0.3993318750454338,-2.8102716777139687,8.297223812249571,0.0065970664713033145,0.9893487663347135,0
STELLA.BK,2005-12-31,20.90999184654859,-0.29264820206140063,-2.0345975254520807,15.15145,105.33845,0.01534,1.3416593995265977,-0.13590162612946013,-1.4775610256560578,70.003,0.2062,-0.01101,3.3951155404665427,-0.08729411093031886,-0.33217486571057975,-34.16594,-64.62161,-0.9755887087406031,0.8561640823796957,-0.5690448080431628,7.401483784574182,-0.19356609974191497,0.2188349614169824,0
GJS.BK,2024-12-31,23.194238647189458,-0.08609173981755511,-0.2617620926580937,17.25661,52.46875,0.05619,1.0955534373176663,0.06712946067973499,-1.0284239766379313,5.53454,8.19586,3.89559,5.448089984338973,-0.7660260054308503,-0.08542463610607828,-9.55534,-8.54246,-0.09113568258853684,0.6711069240648005,0.14800725025160855,20.8497276398039,-3.5537142846728527,0.05847232114104047,0
GJS.BK,2023-12-31,23.276827960875945,-0.038254971670942856,-0.11328326871075259,15.33673,45.41618,0.17416,1.0484808972282509,0.10863676756084141,-0.9398441296674096,5.09618,8.89959,4.85774,5.644155026987859,0.7106764338304262,-0.03979285096902091,-4.84809,-3.93923,-0.04030919969342967,0.6623069575382778,0.12558718760295376,0.04656609715382176,-0.07842554522165412,0.058124538806405925,0
GJS.BK,2022-12-31,23.325552673924914,-0.2323853257364712,-0.676261241902957,16.59364,48.28892,0.16416,0.9768827246008741,0.36069172740136274,-0.6161909971995113,5.86759,7.21791,3.73246,4.968543207534848,2.5210699283500473,0.028747832556176457,2.31173,-18.01973,-0.24687069187484875,0.6563675228783578,0.13186257438189472,0.3942620026110055,0.10239463084676759,0.045837493085613266,0
GJS.BK,2021-12-31,23.534006776400467,0.19120039230371066,0.8713976127458827,16.86348,76.85549,0.04816,0.8321274621560515,0.21859954766441947,-0.613527914491632,4.71378,5.61566,1.29972,5.131248581396668,2.9971105797882482,0.1725514769238054,16.78725,17.26601,0.2006590086605995,0.7805819186247087,0.13218915492183636,0.057710308497211704,0.23482309147058,0.05065035918145565,0
GJS.BK,2020-12-31,23.421764364912903,-0.04073786364530866,-0.367390644916419,9.89647,89.25041,0.00717,1.0431855209339977,0.007673734090177657,-1.0355117868438202,14.78649,1.24117,0.13342,7.679693206620379,-0.14756812434362732,-0.0534534520945156,-4.31855,-5.31898,-0.047806812558278074,0.8891156750750241,0.014371116250127186,-0.3818031243031743,-0.902826372260048,0.05820472660019566,0
GJS.BK,2019-12-31,23.46332520901642,-0.08733069097210526,-0.7187053312190563,9.19821,75.6985,0.02738,1.1041598295244708,0.8540703656941402,-0.2500894638303305,14.16369,1.81306,0.4406,1.3237453491980613,0.055139791220339976,-0.10435574822774764,-10.41598,-10.46653,-0.10174096741054078,0.8784888782945629,0.02711090269189828,0.13564901466778534,0.9665415236200543,0.05523788240761856,0
GJS.BK,2018-12-31,23.658417759010273,-0.04440773586465067,-0.1883468791033867,20.77833,88.12731,0.01068,1.0210901752243642,0.49985834250448113,-0.521231832719883,29.7843,1.02041,0.12115,3.8245028986069682,0.07013288842416843,-0.027971621016466493,-2.10902,-2.7949,-0.06324474127684959,0.7642236703042234,-0.0059642573014134555,1.3144938498330019,-1.2673868288341208,0.029167990977598333,0
GJS.BK,2017-12-31,23.696023933451052,0.050667326460488764,0.22619046186932618,17.983,80.28022,0.02958,0.988013267845146,0.7627892430752865,-0.22522402476985953,28.09894,1.18125,0.23294,1.0243208218779971,-0.5349125894489652,0.01741379911051898,1.19867,6.52475,0.07046812052203776,0.77599706883414,0.0047921575239676766,-0.4925382021842454,-1.8342704643612509,0.04458246983190659,0
GJS.BK,2016-12-31,23.603186978719265,-0.0003946829241143141,-0.004011684040073479,5.14586,52.30421,0.03425,0.9903036045296462,0.8540915492322617,-0.13621205529738445,32.95701,0.3308,0.15778,1.8575458441279278,0.14982615466925917,-0.0012632766459753457,0.96964,-0.06025,-0.0005887012451530381,0.9016166477290457,-0.23328255876530674,-0.23116193027414544,-45.36419521874316,0.05915030157305807,0
GJS.BK,2015-12-31,23.61363857950876,-0.08414053153851217,-1.3507747346738839,3.99933,64.20443,0.00873,1.0743060435058311,0.8462235167881933,-0.22808252671763782,33.61591,0.224,0.08018,2.6189891241977095,-0.004438600072899118,-0.12270951366299258,-7.4306,-12.35305,-0.12674803151326053,0.937709427502117,-0.22452639541634264,0.050637314094095,-0.027422526218899734,0.0637047318719892,0
GJS.BK,2014-12-31,23.710606035890613,-0.021093723189342863,-0.23744153424246844,6.20812,69.88168,0.01051,1.0271459403439689,0.8612879670893192,-0.16585797325464968,32.11428,0.30461,0.09174,1.6350312669903175,0.051227539265370436,-0.035620738499220136,-2.71459,-2.88258,-0.03107240277140932,0.9111604930428007,-0.21331921346684835,0.18373142031210188,0.046827205450717724,0.06096886513512176,0
GJS.BK,2013-12-31,23.752755719383483,-0.07729338757035357,-0.9470383915925267,5.50523,67.45287,0.00975,1.2076879467497723,0.8335778718771185,-0.3741100748726537,32.89387,0.44535,0.14495,1.4288003688568094,-0.4010985600474788,-0.16043685321767978,-20.76879,-16.35335,-0.11518081548603373,0.9183822231197704,-0.11139710476635531,-0.32629585059248967,-0.4553101220171406,0.14663016130491444,0
GJS.BK,2012-12-31,23.75469792100572,-0.09826582043599973,-2.0216355399742327,2.27892,46.88449,0.00163,1.2152565387923564,-0.04323262149960302,-1.2584891602919595,50.79601,0.11051,0.0587,17.453614486322614,-0.05963297313702695,-0.25773268036611247,-21.52565,-25.77327,-0.19971107831094875,0.9479912426820921,-0.39288452963574766,-0.19175912755470093,2.5337393455717625,0.11110350764359997,0
GJS.BK,2011-12-31,23.877551657965164,-0.05512946005038291,-0.495057848797447,9.1177,81.87616,0.00138,1.0390056434453274,0.036236200462251365,-1.0027694429830762,47.79377,0.23319,0.04226,8.392339354272002,0.000133426444253941,-0.06943621635258376,-3.90056,-6.94362,-0.10559939485925685,0.8857599424647585,-0.3678711457486978,1.3546122392544793,0.05873067632731588,0.05813667624091818,0
GJS.BK,2010-12-31,23.88838891441891,-0.1549717358652075,-1.8672008728778355,5.05622,60.9207,0.0024,1.0859362724967137,0.020633794998306733,-1.065302477498407,43.11488,0.21242,0.08301,12.392733945448693,-0.004986748957668746,-0.07328222162129691,-8.59363,-24.22167,-0.27242931453886193,0.9140271747789914,-0.3103411259722133,-0.18537594609333097,-0.1471941570794607,0.10878552584287908,0
GJS.BK,2009-12-31,24.00657348013464,-0.2403335731762989,-4.403972831883754,4.46902,81.89217,0.00161,1.6554527540650217,-0.4033362329595669,-2.0587889870245886,36.24964,0.17565,0.03181,14.502200810081996,0.18271533357973593,-0.6613481622555736,-65.54528,-52.03914,-0.3769917240156054,0.9311512099945467,-0.2578472537106601,-0.18761309431978412,-0.06491716815288295,0.1588786615692922,1
GJS.BK,2008-12-31,24.12995544203316,-0.11927590781701576,-0.5311858252181223,15.19552,67.67203,0.00279,1.12633806458965,0.0401648842271072,-1.0861731803625427,22.38338,1.0655,0.34445,5.468466396917291,-0.0830800870645964,-0.13777434323218438,-12.63381,-13.77743,-0.15367316809279816,0.775377537442127,0.010983675902247688,1.1207238294136146,-1.048191373540244,0.12245524621031757,1
GJS.BK,2007-12-31,24.160519700087637,-0.005675609406023491,-0.027195111523794162,13.03959,62.48019,0.01161,1.002803941588252,0.05616812469513967,-0.9466358168931123,31.93732,2.31767,0.86959,5.490844615953643,-0.2355354576944652,-0.009142226103361194,-0.28039,-0.74818,-0.008338798065122143,0.7898332977401169,0.1020105762332744,-0.0965626505573357,8.575718705198822,0.06109255288709766,0
GJS.BK,2006-12-31,24.168515962521173,-0.11148180778103355,-0.5266438010716478,15.54594,73.43954,0.02547,1.1390594126958216,0.020724509310553845,-1.1183349033852676,38.50761,2.35337,0.62506,3.4205239965743477,0.12941123741536162,-0.1349973475452355,-13.90594,-20.53049,-0.18129367343082,0.7879465635432348,0.093227070577955,-0.27844582943796536,-0.07876682389466305,0.0741014974694624,0
GJS.BK,2005-12-31,24.207161965116796,-0.022124021172490297,-0.1263202694531512,15.2152,86.87336,0.01156,1.1218898937886252,0.03615951612275857,-1.0857303776658667,45.31603,3.9927,0.52411,2.718784306298533,0.9224499361631425,-0.17916927409261577,-12.18899,-5.15486,-0.0404579642468104,0.8245017957778507,0.11179136006159127,-0.17846471066215153,0.24637849670201617,0.13192049934447309,0
IEC.BK^G19,2017-12-31,22.02547172006069,-0.297848166347825,-0.5176115127656852,0.39447,0.68553,0.02062,1.5499801042660646,0.36844597914978827,-1.1815341251162763,75.21261,0.82828,0.8226,16.827441887430012,0.6130974045683957,-0.6286405739161185,-54.99801,-283.38012,-0.918622450234845,0.4232618953475337,-0.6029667894341321,-0.9723635477276211,-1.6086801205748635,0.8195384670950174,0
IEC.BK^G19,2016-12-31,21.84339142417203,-0.5804165489947709,-2.9337236386820287,0.18786,0.94956,0.09776,2.246987351239705,0.42550200857585435,-1.8214853426638509,35.32343,0.7305,0.72356,46.166106303602575,0.17584741496430467,-1.2045948400271647,-124.69874,-384.46993,-0.9185326264532567,0.8012094749016081,-0.18706559421083002,0.19722393453170328,-0.7414026574529891,1.5200390881343073,1
IEC.BK^G19,2015-12-31,22.218162277649267,-0.03403946932691284,-0.1661145671604039,0.49308,2.40624,0.0232,1.4352788245470816,0.360009223935152,-1.0752696006119296,25.08812,2.3099,2.25432,9.857540038778978,-0.247941931067311,-0.6000673070036577,-43.52788,-44.82027,-0.047853526829921826,0.7414111247305986,0.0930030214566885,-0.26820094252637827,-1.7232093859377031,0.7489387724642543,1
IEC.BK^G19,2014-12-31,22.08197464402186,-0.00411147835303593,-0.019771007273277113,0.46645,2.24306,0.12312,1.0829272342099427,0.4476409063931732,-0.6352863278167696,26.50805,1.89907,1.85647,13.989247363960692,-0.3012508445122851,-0.02305217253072241,-8.29272,-3.48029,-0.006059891208555343,0.7025208810871719,-0.02467033317588943,0.3574643880774546,-1.2314900980717527,0.4672169949617329,1
